Recording	Participant	TOI	Interval	Media	AOI	Word_index	First-pass_duration	Total_duration_of_fixations
Recording5	Participant2	ctrrc17_eng 	1	ctrrc17_eng 	on	12	0	387
Recording5	Participant2	ctrrc17_eng 	1	ctrrc17_eng 	stood	11	363	627
Recording5	Participant2	ctrrc17_eng 	1	ctrrc17_eng 	the	4	0	547
Recording5	Participant2	ctrrc17_eng 	1	ctrrc17_eng 	the	9	0	143
Recording5	Participant2	ctrrc17_eng 	1	ctrrc17_eng 	the	13	140	140
Recording5	Participant2	ctrrc17_eng 	1	ctrrc17_eng 	The	1	0	93
Recording5	Participant2	ctrrc17_eng 	1	ctrrc17_eng 	uncles	2	0	1146
Recording5	Participant2	ctrrc17_eng 	1	ctrrc17_eng 	were	7	0	637
Recording5	Participant2	ctrrc17_eng 	1	ctrrc17_eng 	who	6	0	793
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	bed.	12	260	260
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	feeling	8	113	463
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	of	3	0	0
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	queen	5	63	377
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	servants	2	0	1122
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	the	4	0	177
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	The	1	0	207
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	tired	9	243	243
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	to	11	190	657
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	were	7	410	623
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	went	10	293	430
Recording5	Participant2	ctrrc18_eng	1	ctrrc18_eng	who	6	0	0
